1.0000000000,0.5332750000,1.0000000000,0.4080600000,1.0000000000,0.3634000000,1.0000000000,0.2844650000,1.0000000000,0.2932550000,0.9811600000,0.2406300000,0.9535550000,0.2049150000,0.9461500000,0.1676300000,0.8493800000,0.1450150000,0.8532250000,0.1184000000,0.8154050000,0.0972800000,0.7793350000,0.0543600000,0.7360550000,0.0675000000,0.7015150000,0.0816250000,0.6549800000,0.0545350000,0.6149750000,0.0542100000,0.0000000000
1.0000000000,0.2289500000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.6810850000,1.0000000000,0.2944050000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.3532300000,1.0000000000,0.0320050000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.2955600000,1.0000000000,0.1862750000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
1.0000000000,0.4184200000,1.0000000000,0.4491550000,0.9999950000,0.4240150000,1.0000000000,0.4036150000,0.9702750000,0.3242450000,0.9786750000,0.3510750000,0.9685950000,0.3279400000,0.9724300000,0.3594700000,0.9506850000,0.2830850000,0.9302150000,0.2634600000,0.9149350000,0.2439000000,0.9204000000,0.2643150000,0.8811200000,0.2081500000,0.8286150000,0.1560300000,0.8435700000,0.1773150000,0.8236350000,0.1638700000,0.0000000000
1.0000000000,0.0664950000,1.0000000000,0.6114000000,0.9274600000,0.3005200000,1.0000000000,0.4395500000,1.0000000000,0.6757350000,1.0000000000,0.5388600000,1.0000000000,0.4261650000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.8091550000,0.5790150000,1.0000000000,0.8117450000,1.0000000000,0.4149400000,1.0000000000,0.6796200000,1.0000000000,0.1675300000,1.0000000000,0.9421400000,1.0000000000,0.4058700000,1.0000000000
1.0000000000,0.5369000000,1.0000000000,0.5171000000,1.0000000000,0.4721850000,1.0000000000,0.5438200000,1.0000000000,0.5982550000,1.0000000000,0.6016400000,1.0000000000,0.5639250000,1.0000000000,0.5528050000,1.0000000000,0.6354350000,1.0000000000,0.7237900000,1.0000000000,0.7087500000,1.0000000000,0.6001650000,1.0000000000,0.6837150000,0.9780150000,0.7432050000,1.0000000000,0.6624600000,1.0000000000,0.7335600000,0.0000000000
0.7546600000,0.0300200000,1.0000000000,0.6335400000,0.4824000000,0.0000000000,1.0000000000,0.0000000000,0.7184250000,0.0000000000,0.5000000000,0.5000000000,0.0000000000,0.3286750000,0.3115950000,0.5181150000,1.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.4187350000,0.9611800000,0.6987600000,0.6325050000,0.5000000000,0.5000000000,1.0000000000,0.6159400000,0.5000000000,0.5000000000,1.0000000000
0.9982250000,0.5323400000,1.0000000000,0.4938200000,0.9890550000,0.5124900000,0.9805600000,0.5115600000,0.9963700000,0.5390400000,0.9466150000,0.5517300000,0.9710600000,0.5263450000,0.9440450000,0.5556000000,0.9305200000,0.5431550000,0.9081650000,0.5591500000,0.9183400000,0.5722100000,0.9066450000,0.5670600000,0.8973800000,0.5681900000,0.8955500000,0.5768950000,0.8856100000,0.5796500000,0.8547050000,0.5600750000,0.0000000000
0.5000000000,0.5000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
0.8353250000,0.5126400000,0.8331300000,0.5251550000,0.7859850000,0.5938050000,0.5438800000,0.6704050000,0.8181050000,0.5606550000,0.8104950000,0.5714250000,0.8931850000,0.5548800000,0.7918650000,0.5907550000,0.5719750000,0.7061200000,0.7694400000,0.6066300000,0.7571000000,0.6131250000,0.7441900000,0.6186200000,0.7308350000,0.6230900000,0.7171650000,0.6265300000,0.7033150000,0.6289600000,1.0000000000,0.6651800000,0.0000000000
1.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.1406250000,1.0000000000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.7812500000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
1.0000000000,0.4969400000,1.0000000000,0.4508300000,1.0000000000,0.4617550000,1.0000000000,0.4469750000,1.0000000000,0.4446350000,1.0000000000,0.3025550000,1.0000000000,0.4219200000,0.9606200000,0.3405800000,0.9323650000,0.3273300000,0.9584650000,0.2796400000,0.9803000000,0.2656700000,0.9093700000,0.2981400000,0.9134050000,0.2888450000,0.8789200000,0.3088450000,0.9022400000,0.2971250000,0.8717700000,0.2748050000,0.0000000000
1.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000
0.9803550000,0.5354400000,1.0000000000,0.5214800000,1.0000000000,0.5465650000,0.9508450000,0.4742800000,0.9463150000,0.5129000000,0.9162500000,0.4692900000,0.9376700000,0.5491550000,0.8827200000,0.5014000000,0.8760300000,0.4735250000,0.8298050000,0.4604750000,0.8207900000,0.4703550000,0.7783850000,0.4614750000,0.7902550000,0.4889750000,0.7483200000,0.4937450000,0.7565500000,0.4999250000,0.7604950000,0.4990900000,0.0000000000
0.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.5000000000,0.5000000000,1.0000000000
1.0000000000,0.4690900000,1.0000000000,0.5147100000,1.0000000000,0.4743450000,1.0000000000,0.4914650000,1.0000000000,0.4413700000,0.9224650000,0.4739900000,0.9669600000,0.4670100000,0.8458500000,0.4631050000,0.8286550000,0.3981650000,0.9745500000,0.3422100000,0.9042600000,0.3417300000,0.9246600000,0.3258100000,0.8626450000,0.3541300000,0.8654700000,0.3071200000,0.7717800000,0.3685800000,0.8210350000,0.3025650000,0.0000000000
1.0000000000,0.7891000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.1860200000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
1.0000000000,0.4564300000,1.0000000000,0.4136850000,0.9331750000,0.0911050000,0.9740850000,0.8052650000,0.9773650000,0.2930900000,0.9424300000,0.3413200000,0.9396850000,0.3828350000,0.9052550000,0.1891000000,0.5612250000,0.0000000000,0.9514200000,0.5552650000,0.8117850000,0.1072650000,0.7769450000,0.0856600000,0.7406800000,0.0670850000,0.7032500000,0.0516300000,0.6649200000,0.0393600000,0.4332950000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,1.0000000000,0.3125000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.5000000000,0.5000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,1.0000000000
1.0000000000,0.5419000000,1.0000000000,0.5869350000,1.0000000000,0.4334600000,0.9908600000,0.8226000000,1.0000000000,0.7395200000,1.0000000000,0.7955650000,1.0000000000,0.8537900000,1.0000000000,0.9138850000,1.0000000000,0.9754950000,1.0000000000,1.0000000000,0.9902100000,1.0000000000,0.9581200000,1.0000000000,0.9194950000,1.0000000000,0.8741100000,1.0000000000,0.8217900000,1.0000000000,0.7623950000,1.0000000000,0.0000000000
0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000
1.0000000000,0.4288200000,1.0000000000,0.4187200000,1.0000000000,0.3817200000,1.0000000000,0.4624300000,1.0000000000,0.3749500000,1.0000000000,0.3691950000,1.0000000000,0.3901250000,1.0000000000,0.3069700000,1.0000000000,0.2691900000,1.0000000000,0.3224050000,1.0000000000,0.2016950000,1.0000000000,0.2617850000,0.9941000000,0.2515650000,1.0000000000,0.1209000000,1.0000000000,0.1211950000,1.0000000000,0.0778150000,0.0000000000
1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.4908000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0720850000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,1.0000000000,0.1042950000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
0.9410400000,0.4268050000,0.9670400000,0.4447150000,0.9605000000,0.4177500000,0.9415350000,0.4148200000,0.9423100000,0.3409550000,0.9263450000,0.3426850000,0.9105800000,0.3203800000,0.9034050000,0.3318400000,0.8762150000,0.2648900000,0.8527750000,0.2642350000,0.8307500000,0.2495750000,0.8064850000,0.2595700000,0.7840200000,0.2268550000,0.7508950000,0.2007300000,0.7353750000,0.2131150000,0.7109450000,0.2095700000,0.0000000000
0.8562650000,0.4870250000,0.7064350000,0.3846650000,0.9900950000,0.4526350000,0.9985450000,0.4488200000,1.0000000000,0.4452450000,0.7948250000,1.0000000000,0.9186300000,0.0000000000,0.9113500000,0.4106850000,0.9038000000,0.3587150000,0.3704300000,0.9636500000,0.7596650000,0.5272800000,0.8274650000,0.3980400000,0.9656200000,0.2934650000,0.8190550000,0.3904950000,0.9306800000,0.0632300000,0.3840700000,0.0000000000,1.0000000000
1.0000000000,0.4205050000,0.8615700000,0.6384300000,0.9172150000,0.2080600000,1.0000000000,0.3589650000,1.0000000000,0.2506850000,0.8998100000,0.4373650000,0.8841850000,0.5731900000,1.0000000000,0.6966850000,1.0000000000,0.6329500000,0.9817700000,0.4905450000,0.9629950000,0.0433100000,1.0000000000,0.5740150000,1.0000000000,0.4420900000,1.0000000000,0.4443550000,1.0000000000,0.7668600000,1.0000000000,0.2112100000,0.0000000000
0.8308050000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.1633950000,0.9044650000,0.2977700000,1.0000000000,0.0000000000,1.0000000000,0.0531250000,1.0000000000,0.8669650000,0.5879450000,0.8549100000,1.0000000000,0.8901800000,1.0000000000,0.9263400000,1.0000000000,0.0000000000,1.0000000000,0.9267850000,1.0000000000,0.4571450000,0.9799100000,0.3187500000,1.0000000000,0.8263400000,1.0000000000,0.6736600000,1.0000000000
1.0000000000,0.5021650000,1.0000000000,0.4939550000,1.0000000000,0.4852000000,1.0000000000,0.4649300000,0.9891950000,0.4687200000,1.0000000000,0.4672800000,0.9863050000,0.4604150000,0.9628050000,0.4316750000,0.9709200000,0.4283650000,0.9979450000,0.4287600000,0.9740750000,0.4321750000,0.9473450000,0.3957450000,0.9453350000,0.4104550000,0.9282200000,0.4072400000,0.9188850000,0.3994950000,0.9193350000,0.3961700000,0.0000000000
1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,1.0000000000
0.9562050000,0.5217350000,0.9709550000,0.5114000000,0.9735250000,0.5267250000,0.9679100000,0.5066050000,0.9595550000,0.5317400000,0.9638300000,0.5603350000,0.9602400000,0.5310550000,0.9444950000,0.5636100000,0.9187200000,0.5721950000,0.9049150000,0.5592450000,0.8852050000,0.5711100000,0.8787750000,0.5564950000,0.8677500000,0.5664100000,0.8319350000,0.5765000000,0.8546250000,0.5537700000,0.8262900000,0.5572350000,0.0000000000
1.0000000000,0.5123050000,0.9983600000,0.5243050000,0.9877250000,0.5357150000,0.8087250000,0.0000000000,0.9551800000,0.5557350000,0.9423100000,0.7682000000,0.9103850000,0.5706850000,0.8846450000,0.5759450000,1.0000000000,0.7050150000,0.8292500000,0.5818550000,0.8006900000,0.5825800000,0.7722300000,0.5819500000,0.7443350000,0.5800950000,0.7174050000,0.5771800000,0.6917600000,0.5733850000,1.0000000000,1.0000000000,1.0000000000
1.0000000000,0.5326900000,1.0000000000,0.6037300000,1.0000000000,0.6314050000,0.9652550000,0.6610650000,0.9338650000,0.6951950000,0.8773700000,0.7504100000,0.8977750000,0.7616050000,0.8297700000,0.8037800000,0.7880950000,0.8149950000,0.7390350000,0.8356750000,0.7027650000,0.8442000000,0.6719200000,0.8604100000,0.6385600000,0.8619300000,0.5964800000,0.8534100000,0.5568600000,0.8634400000,0.5349500000,0.8572200000,0.0000000000
0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.4281250000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.5895850000,0.0000000000,0.0000000000,0.0000000000,0.5437500000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,1.0000000000
0.9546600000,0.5439550000,0.9326400000,0.5844400000,1.0000000000,0.5829900000,0.7759350000,0.8407700000,0.8510350000,0.6835950000,0.5814300000,0.7136950000,0.7881000000,0.7304300000,0.7553350000,0.7480900000,0.6581950000,0.5648350000,0.6891200000,0.7723100000,0.6563700000,0.7791300000,0.6242800000,0.7826350000,0.5931300000,0.7830250000,0.5631750000,0.7805050000,0.5346350000,0.7753050000,0.5606850000,0.8386950000,0.0000000000
0.1785700000,0.0000000000,1.0000000000,0.9142850000,1.0000000000,0.0000000000,1.0000000000,0.3830350000,1.0000000000,0.9808050000,1.0000000000,0.3116050000,1.0000000000,0.0000000000,1.0000000000,0.5691950000,1.0000000000,0.0000000000,1.0000000000,0.4830350000,0.0785700000,1.0000000000,0.7687500000,0.9285700000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
0.9951250000,0.4710750000,0.9989650000,0.4349550000,0.9933150000,0.4028500000,0.9968700000,0.3707850000,0.9636900000,0.3493500000,0.9632550000,0.3101750000,0.9490600000,0.2810200000,0.9246100000,0.2396800000,0.9371650000,0.2146250000,0.8950800000,0.2008050000,0.8736250000,0.1769250000,0.8414100000,0.1576050000,0.8262350000,0.1341300000,0.8050500000,0.1232350000,0.7737600000,0.0986100000,0.7459750000,0.0837750000,0.0000000000
0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.3125000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000
1.0000000000,0.4813500000,1.0000000000,0.4630850000,0.9980050000,0.4448050000,0.9991900000,0.4503450000,0.9947050000,0.4309300000,0.9833700000,0.3915250000,0.9764400000,0.3745050000,0.9561800000,0.3280000000,0.9529050000,0.3392400000,0.9499550000,0.3265450000,0.9393700000,0.3117850000,0.9310650000,0.2850500000,0.9158600000,0.2843900000,0.9071650000,0.2870350000,0.8895950000,0.2601150000,0.8755750000,0.2492400000,0.0000000000
0.9729900000,0.4865750000,0.0000000000,0.6306550000,0.3180350000,0.6781950000,0.8462900000,0.1828650000,1.0000000000,0.4832350000,0.3549000000,0.4972500000,0.2257400000,0.5772600000,0.9596050000,0.2686500000,1.0000000000,0.2478800000,0.3513250000,0.3427300000,0.1306800000,0.6868050000,0.9193600000,0.2663300000,0.7610400000,0.2093500000,1.0000000000,0.1930350000,0.4518300000,0.6023850000,0.4694150000,0.7095650000,1.0000000000
0.9908300000,0.5043700000,0.9905150000,0.4809100000,0.9878250000,0.4715050000,0.9797350000,0.4651450000,0.9950200000,0.4774650000,0.9735650000,0.4444900000,0.9668450000,0.4360500000,0.9710850000,0.4420850000,0.8984100000,0.4040000000,0.9413700000,0.4130650000,0.9312850000,0.4063050000,0.9424350000,0.4015550000,0.9090650000,0.3943200000,0.8927300000,0.3806800000,0.8845550000,0.3845250000,0.8716150000,0.3804900000,0.0000000000
0.5000000000,0.5000000000,1.0000000000,0.7586200000,0.5000000000,0.5000000000,0.5549550000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,0.3879300000,0.2214450000,0.0835150000,0.8847000000,0.8157350000,0.5000000000,0.5000000000,0.7672400000,0.6783400000,0.0484900000,0.7241400000,1.0000000000,0.0000000000,0.0000000000,0.9078650000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000
0.9206700000,0.4081900000,0.7182200000,0.5145950000,0.9671050000,0.4986650000,0.9397350000,0.5689750000,0.9056050000,0.4910550000,0.9427950000,0.7749550000,0.9585700000,0.2125700000,0.8750000000,0.3524000000,0.9333800000,0.3994800000,1.0000000000,1.0000000000,0.7330500000,0.4185500000,0.9503300000,0.4861100000,0.9667900000,0.4942100000,0.8079100000,0.3385100000,0.9223150000,0.3714700000,0.9666150000,0.4928750000,0.0000000000
1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.5000000000,0.5000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000
1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9550500000,1.0000000000,0.3651500000,1.0000000000,0.0842400000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.8626300000,0.0000000000,0.2111050000,0.0000000000,0.2897400000,0.0000000000,0.0000000000,0.2358100000,0.0000000000,0.9500700000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.3265700000,1.0000000000,0.6742250000,0.0000000000
0.1603250000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.8165850000,0.5175750000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.9434150000,0.0000000000,0.0000000000,1.0000000000,0.9192000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4057200000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.6680550000,1.0000000000
0.9782950000,0.5407150000,0.9874350000,0.4716650000,0.9858250000,0.4575800000,0.9804850000,0.4671950000,0.9735850000,0.5063950000,0.9771800000,0.4160250000,0.9730600000,0.4025150000,0.9981500000,0.3386600000,0.9517150000,0.3204900000,0.9571400000,0.3634200000,0.9507000000,0.3509650000,0.9994950000,0.2962650000,0.9362200000,0.3270700000,0.9602950000,0.3469050000,0.9197550000,0.3046950000,0.9108300000,0.2941350000,0.0000000000
0.5416650000,0.3965750000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.8593750000,0.7358650000,0.0892850000,0.1863850000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4862350000,0.7957600000,0.2894350000,0.2894350000,0.1268600000,0.0000000000,0.0000000000,0.2659950000,0.0000000000,0.6190500000,1.0000000000,0.0000000000,0.0000000000,0.3054300000,0.0000000000,0.0000000000,0.0000000000,0.8072900000,1.0000000000
1.0000000000,0.4887050000,1.0000000000,0.4775300000,1.0000000000,0.4665900000,1.0000000000,0.4560050000,1.0000000000,0.7808650000,1.0000000000,0.4363100000,1.0000000000,0.4273900000,1.0000000000,0.6620350000,1.0000000000,0.4118050000,0.9974200000,0.4052550000,0.9780050000,0.3995950000,1.0000000000,0.0385800000,0.9364000000,0.3910350000,0.9146000000,0.3881500000,0.8923950000,0.3861750000,0.8699600000,0.3850950000,0.0000000000
0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,0.0000000000,0.4062500000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,1.0000000000
1.0000000000,0.5290600000,0.9726250000,0.5370900000,0.9997600000,0.5661550000,1.0000000000,0.4904450000,0.9742300000,0.5351650000,0.9785650000,0.5732200000,0.9743100000,0.5561200000,0.9544800000,0.6005950000,0.9837050000,0.5813250000,0.9984750000,0.5712900000,0.9539200000,0.5820500000,0.9583350000,0.6121550000,0.9421150000,0.6178550000,0.9428400000,0.6125550000,0.8916200000,0.6478800000,0.9178700000,0.6558300000,0.0000000000
0.5859400000,0.0000000000,0.0000000000,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.0000000000,1.0000000000,0.5000000000,0.5000000000,0.1932300000,0.1614600000,0.9026050000,0.6807300000,0.7598950000,0.5718750000,0.5000000000,0.5000000000,0.0000000000,0.3645850000,0.0760400000,0.9812500000,1.0000000000,1.0000000000,0.0000000000,0.8385400000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,1.0000000000
