1.7557907596,0.0737551506,0.3098201169,0.2610234135,-0.8685689004,-1.7534106632,1.7500475611,1.2895558319,-1.1014782442,0.1192527472,-0.0262653867,0.2359087719,0.0000000000
1.2016079987,0.0144819817,0.4774209418,0.4296589423,-1.0364820296,-1.1381597206,1.7282798423,0.8970239831,-1.1581620522,-0.1678930460,0.4048524023,0.2584448000,0.0000000000
1.3133540508,-0.1563234801,0.5680340484,0.5834509522,-0.8212117135,-0.9223693618,1.6191703087,0.4797115608,-1.2024468032,-0.0950662798,0.2748512972,0.7130149657,0.0000000000
1.7790004968,-0.4396968790,0.6545418353,0.5936200710,-0.4161923453,-0.8526512958,1.2234723035,0.4243937057,-1.3523550207,0.0695431535,0.0710012649,0.9872969063,0.0000000000
1.7691446664,-0.4873025884,0.4925694191,0.9868566405,-0.3372943809,-0.6651780135,1.1316236325,0.2404072368,-1.3251200250,-0.3419714031,0.6857039414,1.2666422069,0.0000000000
2.1236572238,-0.4048760873,-0.0125588946,1.4838104424,-0.2980110734,-0.6304271408,1.2863832574,-0.0319704494,-1.1474170446,-0.8521108046,0.7707933762,1.6688215420,0.0000000000
1.8039680174,-0.3386527283,-0.1552530954,1.7730469110,-0.4031114088,-0.1817291761,1.0495354109,-0.3814997558,-0.9433376590,-1.1044770327,0.7587370252,1.5082704572,0.0000000000
1.9747499396,-0.4573926258,0.2944762934,1.4627438188,0.0272451405,-0.4454589918,0.6840769567,-0.4708167404,-1.0210064289,-0.2696140212,0.2245208158,0.8719265726,0.0000000000
1.8353457631,-0.4911458460,0.7731382668,1.6723316194,0.0872377830,-0.3488822693,-0.0310064806,-0.7673621684,-0.8406140399,0.5469791125,0.4362472612,-0.4269294385,0.0000000000
1.0735784008,-0.1781637991,0.4002745049,2.2469151162,0.0261737775,-0.1333012531,0.1928758941,-0.8951050148,-0.8253614323,0.3449453147,0.9914638816,-0.7194539678,0.0000000000
1.1641727506,-0.4759703662,0.9559852421,2.0823104619,0.1353681184,-0.2620678904,0.1199335507,-1.0299606227,-0.7949025135,0.5931954044,0.6022361210,-0.6329330109,0.0000000000
0.6428136071,-0.4311962158,1.1687873165,2.1947046824,0.0931284383,-0.3181158842,0.0861387379,-1.2880084744,-0.5017275286,0.7678514652,0.2455010825,-0.6233859957,0.0000000000
0.5893309333,-0.5218799339,1.0856248311,2.6118294877,-0.0947282408,-0.1034280632,-0.2673587052,-0.9305905876,-0.3659229227,0.7273038904,0.6948393719,-1.3687506339,0.0000000000
1.7071500066,-0.7666351791,1.1744981368,-0.3650173800,-2.9750120095,-0.7712170218,1.9643280854,0.3610764389,-0.4948377607,1.3995072184,0.1799515984,-1.1717596612,0.0000000000
1.3396595856,-0.8828288685,1.1587910918,-0.4185961897,-2.7916175018,-0.3243891843,1.8680518577,0.4429938047,-0.5322748317,0.8162883055,0.1853099766,-0.9399411049,0.0000000000
0.9472628604,-0.4266964516,0.6376627138,0.0375998126,-2.6118567921,-0.4707406006,2.1300773024,0.4195692846,-0.5194254357,0.2554102758,0.2595617893,-0.5426439721,0.0000000000
1.7388163436,-0.7184068859,0.7756686089,-0.1582617992,-2.1771890195,-0.8788260997,2.1070143582,0.6831587011,-0.9886325166,0.3990237922,0.1451322119,-0.4580885771,0.0000000000
1.6693503755,-0.8768823952,0.8684396792,-0.1826485906,-1.8999674179,-0.8276697447,2.1043313910,0.5656710091,-1.2954776090,0.5743478228,-0.0364886083,-0.5135228585,0.0000000000
1.4680302460,-0.8714786872,0.7751130935,0.2273974331,-1.7595305140,-0.6126609316,2.0116302501,0.3718792304,-1.2552206574,0.0087217913,0.2490565478,-0.1061080636,0.0000000000
1.0833322040,-0.8001449530,0.7399965848,0.4117958033,-1.4817235285,-0.3541088564,1.5684913060,0.1813145982,-1.1233596755,-0.2721775811,0.3362208434,0.2552383073,0.0000000000
0.9172989205,-0.7780611879,0.8453277971,0.1904017831,-1.0146166535,-0.3723635317,1.3616979782,0.0953355914,-1.3891439400,0.0075663840,0.3191989276,0.6319468581,0.0000000000
0.9877297747,-0.8359475115,0.8660802649,0.1217920541,-0.8423039411,-0.0977688347,1.0039778356,-0.0356474406,-1.4573177091,-0.1182556653,0.7232931662,0.8274976264,0.0000000000
1.2086682830,-0.9697810748,0.9287588833,0.2023954030,-0.7383375568,0.2331111111,0.6512469547,-0.2982850118,-1.4364463842,-0.0240358109,1.0098153198,0.7415926059,0.0000000000
0.7601070253,-0.8152585734,0.7465925670,0.5710401015,-0.4338495845,0.1539168031,0.6707678536,-0.5756175089,-1.3339584566,0.1586629679,0.8998980609,0.8145357871,0.0000000000
0.8744649745,-1.0426772548,1.0985787175,0.6436771692,-0.3449080529,0.7335446120,0.1016814441,-0.5801615919,-1.1761503648,0.1551786928,1.0928802546,0.2969770604,0.0000000000
0.1287858487,-0.8409840546,0.9047984667,1.2521730505,-0.3523339602,0.8778305145,0.0538506159,-0.8179468752,-0.9822520107,0.1945798870,1.2491394276,-0.3512507749,0.0000000000
0.3685440083,-1.2077657213,1.3300973874,1.1039323328,-0.2235126922,0.4138854299,-0.1129823612,-0.8577939854,-1.0071721790,1.0440750487,0.7142886734,-1.1849660636,0.0000000000
0.2758187469,-1.3556992110,1.5691887699,1.2995782575,-0.2005685898,0.1425146091,-0.5148723374,-0.8414561487,-0.8065987046,1.3473423843,0.4315032835,-1.8262736715,0.0000000000
0.1773887059,-1.4391274334,1.8109264813,1.6040189023,-0.1138323722,0.0051439907,-0.8996732666,-0.7339628317,-0.5991733413,1.4145816730,0.2419355451,-2.3877450447,0.0000000000
0.7803171620,0.5420878151,1.2882170211,-0.3113148154,-2.1066815572,-1.7998707656,2.6944652152,-0.8924841807,-0.4740758640,2.3783809176,-0.5437719166,0.1559819582,0.0000000000
0.9159696515,0.6246280574,0.4012970195,-0.0896838930,-1.6171828287,-2.1152105119,2.2883459312,-0.5109767860,-0.5196400833,1.7196543325,-0.2345975211,0.2043782598,0.0000000000
1.0783707655,0.5145145371,-0.0694198629,0.2526469732,-1.4610804634,-2.1599121365,2.4858017403,-0.0651807209,-0.4915717498,0.9654802727,-0.5427848469,0.3434530895,0.0000000000
1.2829528514,0.0889485894,0.3741347587,0.0440456761,-1.6029716228,-1.9038233259,2.5402739035,-0.1982304306,-0.7379914315,0.7189091342,-0.6967173556,0.8250882279,0.0000000000
1.3256585347,-0.1911442718,0.4453597678,0.2229563994,-1.5591267391,-1.9041931645,2.3762428428,-0.3200470625,-1.0145754177,0.7782501309,-0.2983138758,0.8294903620,0.0000000000
1.5470459628,-0.4358296759,0.2297343321,0.7497881754,-1.2549811612,-2.2949171835,2.2173133846,0.0080852845,-1.2954397300,0.5917872517,0.2883479641,0.7526432307,0.0000000000
1.0430489386,-0.5599732814,0.4768074330,1.1721319026,-1.0919977741,-2.0041054126,1.5900541677,-0.1589505158,-1.2172196103,0.7759483429,0.9909703467,0.4988411774,0.0000000000
1.3345553091,-0.2870980020,0.0242821536,1.2578198108,-0.7112442241,-1.5335311454,1.3724694966,0.0008486528,-1.2392146787,0.4070935900,1.2313117406,0.5001998608,0.0000000000
2.1432231314,-0.4569875472,-0.0831764995,1.0848882182,-0.4571655345,-1.2782587710,1.3100739896,-0.1231976440,-1.3637608062,0.0469495249,1.1021365509,1.1064353220,0.0000000000
2.0158290173,-0.1447318481,-0.3159496575,1.0310866497,-0.1800875177,-1.1154948944,1.1840141832,-0.3916831959,-1.4273722611,-0.0317987037,1.3068830036,1.1103483301,0.0000000000
1.7590352255,-0.0809668968,-0.1283197557,0.8241295252,0.0272745938,-0.9649217356,0.9421176004,-1.0821686820,-1.2740254729,0.2544083210,0.7093936136,1.2814971451,0.0000000000
1.8465162873,-0.3410432904,-0.2295853279,1.0828020638,0.3339494718,-0.8885116843,0.8718185744,-1.6225038416,-1.1088015161,1.0385778375,-0.2752587484,0.8826420554,0.0000000000
1.7633145390,-0.6736267492,-0.1069843020,1.3791349933,0.4147398092,-1.2253299820,0.7778155996,-1.3684067996,-1.3771952223,1.4998290676,0.0868548125,0.1439530815,0.0000000000
1.5584088811,-1.0975943327,0.3222368016,1.6383803404,0.0770911293,-1.0481493779,0.3248699481,-1.2561086200,-1.3018370710,1.5547741006,0.6080376733,-0.6228696961,0.0000000000
1.1894463529,-1.1813637789,0.3269281596,2.2495528639,-0.2916344390,-0.2278124619,-0.2060073085,-1.4520192322,-0.7936482979,0.9823149181,1.1300766660,-0.9470696636,0.0000000000
1.3684516698,-1.4970875890,0.7999800379,2.0471004186,-0.1067304509,-0.5969113895,-0.4065293658,-0.9869645998,-0.8750586705,1.4872188802,1.0433958331,-1.5852160682,0.0000000000
0.8940979285,-1.5773450241,0.9770307290,2.2098416773,-0.2037900419,-0.1587922045,-0.6370861170,-0.9658610173,-0.4800986238,1.2985083728,0.8360205519,-1.7473160520,0.0000000000
0.4732297760,-1.6846888448,1.1209641564,2.2640887635,-0.3827812847,0.4342753998,-0.8014145509,-1.1217354542,-0.1948698098,1.0677247918,0.6201947458,-1.7998246353,0.0000000000
0.1223872839,-1.7602928652,1.3424682879,2.2585622223,-0.4290376555,0.5043005017,-0.9062947767,-1.0844048664,-0.0750711827,1.0315099944,0.3689150084,-1.9761907944,0.0000000000
0.0118393230,-1.8539158970,1.4591173632,2.2633497698,-0.3706023549,0.4914119752,-1.0296385745,-0.9244231521,-0.0024445276,0.8457331383,0.1617411701,-2.0873763834,0.0000000000
-0.0089450812,-1.9372263873,1.4884406399,2.3669326398,-0.3676459823,0.5679266979,-1.1756422106,-0.8393047177,0.0875349148,0.5607356806,0.0700645559,-2.1202927525,0.0000000000
1.1393859639,-0.2459076992,0.3612571794,-0.0011602291,-1.5085738717,-1.4360263374,2.5957307024,1.2275685406,-0.7693341935,1.4058348787,-0.0253991827,-0.9097602183,0.0000000000
1.3944977640,-0.3628516820,0.5060757686,0.2596585735,-1.1794813686,-0.9485511438,2.4032245050,0.7149998801,-0.9959936674,1.3668669623,0.1517294634,-0.8125237786,0.0000000000
1.5924597402,-0.4469503792,0.2993782589,0.5681265570,-0.9381338578,-1.3032263659,2.5683855839,0.0441836891,-1.2028971424,1.3496712521,-0.1560046162,0.0957198219,0.0000000000
1.0710218899,-0.4136221922,0.4526272521,0.5447121257,-0.7611086212,-1.1618363694,2.0925421955,0.1581834551,-1.1863987367,1.0537335316,0.0133281939,0.4660697345,0.0000000000
0.9037380442,-0.4385415072,0.3699989161,0.6610063941,-0.7871674075,-0.4425281953,1.8656993052,-0.0207504107,-1.2312474639,0.2388193492,0.7481512065,0.8075068651,0.0000000000
1.3481220156,-0.6208727508,0.4336298466,0.7359806619,-0.7317142512,0.1550263189,1.1867037586,-0.0465023880,-1.2590296006,-0.2228380789,1.6236316480,0.7615561936,0.0000000000
1.7694157673,-0.6782242909,0.5128243649,0.9186393914,-0.4182430296,0.3579979321,0.6782682667,-0.0662173195,-1.2570893544,-0.1955054750,2.0940609976,0.6377891966,0.0000000000
1.1644438515,-0.4854707553,0.2430728060,1.3387767452,-0.2605133708,0.2401380446,0.8758628500,-0.7992163864,-0.9624791766,0.3962887265,1.3322345788,0.6625262918,0.0000000000
0.6514217902,-0.6764203943,0.4510064901,1.4471047325,-0.1925462536,0.1061517983,0.6959520600,-1.2315171115,-0.9273779768,0.9852666227,1.1111813322,0.1298137166,0.0000000000
0.2719912683,-0.7603993639,0.5925347190,1.5222168986,0.0615802975,-0.4894488515,0.2873282328,-1.1260057188,-0.9841122901,1.3443455466,0.7369106988,-0.2915683434,0.0000000000
0.4870938190,-0.9859522894,0.8906908176,1.4327951276,0.0281213754,-0.7089515525,0.0872555395,-1.0515401277,-1.0576859200,1.7473028680,0.5205309250,-0.7083761694,0.0000000000
0.3026810589,-0.9513809303,1.0799018017,1.3933173074,-0.1507446910,-0.1270070187,-0.3098037742,-0.8982017716,-0.9345118537,1.1206929951,1.0982285607,-0.8964360634,0.0000000000
0.3335282631,-1.1495242057,1.4492645957,1.0135488093,-0.1413270058,-0.0275971930,-0.3916342723,-0.9194487828,-1.0868401179,1.6887381607,1.0020698445,-1.2298569621,0.0000000000
0.1939958238,-1.0489769247,1.3600982708,1.3152032004,0.0260412378,-0.0227683569,-0.6863773781,-0.9597848546,-0.8284590921,1.5816824533,0.9963690135,-1.3470388737,0.0000000000
-0.0536504982,-0.8270836744,1.2447036836,1.5874039200,0.0844249951,-0.2187479270,-0.5362898166,-1.2761495259,-0.5512479982,1.7135703909,0.4960858423,-1.2106361214,0.0000000000
0.1524445057,-0.9831646307,1.3638800487,1.4747904765,0.0771647625,-0.3034758580,-0.6081285750,-1.1538634908,-0.5763449352,2.0315150098,0.3655005531,-1.6977241091,0.0000000000
0.0174420755,-1.1222263014,1.3462225952,1.4399623055,0.1766284771,-0.2361931442,-0.7783912564,-1.0472177072,-0.4640758100,2.0890597092,0.0659450508,-1.9261550149,0.0000000000
-0.2173837963,-1.1863584174,1.5264323985,1.4751440620,0.0505353189,-0.0226915979,-0.7154604776,-1.1492346543,-0.3314698746,2.1017691894,-0.1970687291,-2.1077475761,0.0000000000
0.5936423125,0.8081885049,0.4335382781,-0.0492160334,-1.2749836176,-0.9065221265,2.4883128919,-0.0527545769,-0.2664148092,-0.3913740917,-0.4158456722,1.2835532859,0.0000000000
1.2745982788,0.2377979956,0.5932062211,-0.1493302297,-0.9819271983,-0.5637794330,1.7977396151,0.2713226486,-1.0801018660,-0.2233706494,0.1689326777,0.9760922975,0.0000000000
0.8198833217,0.0825571284,0.1541323501,-0.3243656560,-0.6200900150,-0.4832872008,1.5806571743,0.1726827962,-1.1683136222,-0.4606714497,-0.1647472333,1.2300211612,0.0000000000
0.6386917070,-0.1712774637,-0.0993597006,-0.1210610696,-0.3102341831,-0.7257687419,1.5141314839,0.0226628595,-1.2607425728,-0.2082330085,-0.4747777607,1.3338970337,0.0000000000
1.0392651859,-0.6288925080,0.0511697090,0.3819496519,-0.5714589739,-0.4518927879,1.6604721430,-0.5741962605,-1.2499723126,0.2468349873,-0.3601668848,0.9778132964,0.0000000000
1.0832564123,-0.8724424948,0.2259647634,0.6669430946,-0.9221959536,0.2727536227,1.3418070148,-1.0064448297,-1.1621056762,0.2334394839,0.3736388418,0.4286968840,0.0000000000
1.5493955041,-1.1166070836,0.5338057540,0.9666138710,-1.0632845112,0.7831308974,0.7191207370,-1.0040130607,-1.0409770755,-0.1537212533,1.0852657171,0.3908983127,0.0000000000
1.7929111808,-1.0597883316,0.5555441090,1.0556431622,-0.8262960853,0.3627848997,0.8465154186,-1.0824881369,-1.1659987948,0.4882519260,1.1691767117,0.2388707016,0.0000000000
1.3609599561,-0.7250657388,0.1114919654,1.5061075436,-0.3112797744,0.1661773017,0.6093701989,-1.2020229481,-0.9258880698,0.8119916346,1.1932289809,-0.1087982567,0.0000000000
1.2157635481,-0.7992529820,0.3476317909,1.4723330573,0.0079164278,-0.4331636027,0.4527073854,-1.3047179220,-0.7992628064,1.5118344716,0.3177283952,-0.4462770897,0.0000000000
0.7068488115,-1.1828923019,0.7893001019,1.3801992856,-0.0692032950,-0.3687977293,0.1961403911,-1.1531137497,-0.8696125131,1.7526917599,0.1985346958,-1.0297138440,0.0000000000
0.5637337589,-1.5098924613,1.0070132987,1.3729437113,-0.1518086906,-0.2505540470,0.0165401909,-1.1019162109,-0.9713512784,1.9269596761,0.3194910196,-1.6211396565,0.0000000000
0.4228428999,-1.5974213557,0.9876190965,1.6285365203,-0.2286633339,-0.0605477192,-0.1261262570,-1.2749108232,-0.7979244153,1.6840984782,0.3590644559,-1.7300970048,0.0000000000
0.2695571901,0.1558723552,0.4285752670,-1.2572726907,-1.7931182941,-0.8263229739,1.9081047245,0.6222471254,-0.4813570481,1.5944190134,-1.2217175572,-1.4008880245,0.0000000000
0.5310442345,-0.1998803994,0.7315570241,-1.3622592951,-1.7421420359,-0.6503146885,1.8735235247,0.7222691092,-0.7696624781,1.3838009005,-0.9880137034,-1.1618231569,0.0000000000
0.2635725643,-0.3974928822,0.8641451179,-1.3287641414,-1.6324138543,-0.3972753019,1.7952879382,0.7225298887,-0.9513217089,1.1223899996,-0.6192726746,-1.0153118003,0.0000000000
0.2215635812,-0.4936740948,0.8258145559,-1.1648383713,-1.4795071695,-0.1341107112,1.8275958850,0.5480749112,-1.0390915434,0.9703727005,-0.5349285780,-0.8347337227,0.0000000000
0.1235008382,-0.4030881544,0.7405826230,-0.8806016016,-1.3205331097,-0.0401717055,1.7572241678,0.6673163454,-1.1157754595,0.3890945107,-0.1664091363,-0.5681419300,0.0000000000
0.5805361861,-0.5994155604,0.9017370275,-0.9863873092,-1.1875184314,0.2384074791,1.6673645931,0.7465672407,-1.3290552315,0.0850238060,-0.0927515798,-0.2065509961,0.0000000000
0.5988311259,-0.7049455071,0.9257890126,-0.7731681856,-0.9797881541,0.4858504400,1.5413840862,0.7099603160,-1.4230077594,-0.1662863077,0.1648635333,0.0247965500,0.0000000000
0.5952630879,-0.8090945949,0.8612851293,-0.5115538156,-0.7302931306,0.6560180667,1.3084417411,0.6776432143,-1.4843801449,-0.4354239949,0.4236671589,0.0068528717,0.0000000000
0.5493158538,-0.8167352145,0.7602210078,-0.2979386763,-0.4882645128,0.6332276350,1.1584863455,0.4831994868,-1.4553732541,-0.4690571792,0.4318658805,0.3208627140,0.0000000000
0.4126430920,-0.7777339323,0.7018766303,-0.1414205222,-0.2625530101,0.6078622892,0.9743528560,0.1952206660,-1.2789707858,-0.4695897497,0.0761279839,0.8336026437,0.0000000000
0.2888432515,-0.8654324409,0.7519401657,-0.1017376224,0.0826467535,0.9453853737,0.4958265003,0.1018550793,-1.0399795954,-0.3384600482,-0.2978102689,0.7632953083,0.0000000000
0.1084445342,-1.0467100812,0.7635632570,0.1515462733,0.2574298595,1.2005949453,0.3682666113,-0.2416111033,-1.0398827935,0.3388523465,-0.2838704277,-0.1283723551,0.0000000000
0.1069636818,-1.1788435119,0.8618803244,0.2945114955,0.1941679033,1.1312397397,0.3285441592,-0.6292663750,-1.1791428053,1.0328730139,0.2331123509,-0.9148326362,0.0000000000
0.1053429064,-1.1518968086,1.0299878281,0.5913960183,0.1551312670,0.8510137266,0.1807893253,-0.7493031868,-1.2240504553,1.1988364402,0.6068894494,-1.1833899909,0.0000000000
0.1420668790,-1.2326870318,1.1720257881,0.9089511489,0.1701598013,0.5215573106,-0.0004563399,-0.7632809689,-1.1319329542,1.3748645472,0.5177913030,-1.4585143152,0.0000000000
0.0903332434,-1.3775854255,1.2363251685,1.0729016700,0.2028013949,0.3053203542,-0.2088488747,-0.7338715589,-1.0269955185,1.5416945289,0.3137096115,-1.7766273812,0.0000000000
1.5401868179,0.1264592624,0.7505116976,-0.2811751881,-1.8264373132,-0.8293654198,1.7229205163,0.3395230118,-0.5476494939,0.7252367945,-0.4741331437,-0.2177103155,0.0000000000
2.4716021426,-0.4167211429,1.1241537915,-0.4204348342,-2.0004988139,-0.7161110697,1.5556249586,0.5864551366,-0.9483082246,0.4241268210,-0.2502496259,-0.2230635280,0.0000000000
2.1128248470,-0.3279470809,0.8547654542,-0.3102540590,-1.9106736839,-0.5982302480,1.6487754635,0.3442366016,-0.8568515014,-0.0902099585,-0.2621347506,0.3978547715,0.0000000000
1.4472662472,-0.1103819851,0.6414017597,-0.1077945419,-1.7380553938,-0.7758365153,2.0618532805,-0.2088637154,-0.9233796387,0.0437721549,-0.1088166424,0.8588107491,0.0000000000
1.1371297046,-0.3295534269,0.8045859320,-0.0936935525,-1.5049621637,-0.4856457942,1.4573926761,0.0423647520,-1.0480183593,-0.1333120666,0.4316442935,0.7184134677,0.0000000000
0.9282916258,-0.4781174821,0.8801329729,0.0706565202,-1.5204435421,0.0767740526,1.1119903926,0.1113996097,-1.0425174879,-0.5493399331,0.9145530240,0.4718758415,0.0000000000
1.4383111715,-0.8952725623,1.2684321267,-0.2458661408,-1.4532532552,0.4543513558,0.7589951798,0.0051319564,-1.2853555004,-0.3469992302,1.0383295469,0.4001826490,0.0000000000
0.7993671033,-0.7363879836,1.0335712076,0.0595397924,-1.1989647110,0.4795073590,0.7912568686,-0.1630773517,-1.1790249595,-0.6828707154,0.8410465496,0.9070168350,0.0000000000
0.5288491915,-0.6574415663,0.9200171466,0.3192801592,-1.0051511068,0.4858574181,0.6356513820,-0.2892750795,-1.1271433660,-0.7518070086,0.9553250449,1.0436550925,0.0000000000
1.1775266574,-1.0059647662,1.2658804187,0.2109097416,-0.9355125162,0.6571066483,0.1249162040,-0.4563565162,-1.1245423419,-0.2332638244,1.0520679452,0.6341750988,0.0000000000
0.7419199429,-0.9437403108,1.1705423789,0.5937296825,-0.7649007305,0.8628485620,-0.0630633123,-0.8441747751,-0.9284638413,0.0123775722,1.1426466961,0.4317403348,0.0000000000
0.5259137224,-0.9794929827,1.2578315501,0.8039362577,-0.7135820779,1.0368820489,-0.1107355414,-1.1308105814,-0.9695499219,0.3783708867,1.4641997511,0.0435463805,0.0000000000
0.7308281255,-1.1518229766,1.4789846691,0.7630476314,-0.6712172213,0.9969325015,-0.2112476853,-1.1347092352,-1.0984605511,0.7291724006,1.6371383871,-0.4424908920,0.0000000000
0.5110410674,-1.1217853045,1.5477342772,0.7756529542,-0.5691174384,0.7244521648,-0.1561279094,-1.1684801827,-1.1246770227,1.1138688708,1.3426592432,-0.6903328543,0.0000000000
0.2672513747,-1.1442422209,1.6354141405,0.9201421298,-0.4968170080,0.5817293538,-0.3305736406,-1.1214420773,-0.9744952348,1.1722169393,1.0815188812,-1.0167701204,0.0000000000
0.1231335402,-1.2168650228,1.6670205244,1.0420902302,-0.4607072910,0.4925982500,-0.5180971846,-1.0937016562,-0.8422007489,1.1465813399,0.8241253551,-1.3230988727,0.0000000000
0.0934028055,-1.3201640443,1.7858061974,1.1942734261,-0.4835667152,0.5667334451,-0.6677618153,-1.1176020989,-0.7732273122,1.1796639004,0.8463344228,-1.6612932790,0.0000000000
0.7474177530,-0.3355218502,0.7735716909,-1.4832880733,-2.4126790099,-1.2312473997,2.2198972274,0.7548730683,-0.6308065089,2.0899443179,-0.9320931846,-1.2282265420,0.0000000000
0.6489789668,-0.3515613645,0.6752179961,-1.3677469419,-2.2022684844,-1.0431949362,2.0163485716,0.6921947114,-0.5773382065,1.5558211884,-1.0319685203,-0.8380398522,0.0000000000
0.6025478321,-0.4216678903,0.4167263068,-1.0547459924,-2.1142252777,-1.0301389357,2.2938704646,0.3766580151,-0.6009452364,1.1503725201,-1.0906588775,-0.3836599022,0.0000000000
0.6112084864,-0.6424516644,0.5792603430,-0.8481813478,-2.0892893975,-1.0283525454,2.2879560419,0.4199474149,-0.8275794577,1.1874809528,-0.9156755971,-0.4738311884,0.0000000000
0.6518298991,-0.7993727097,0.7117660252,-0.7983328650,-2.0762968209,-0.8739414388,2.1329453018,0.4256454474,-1.0082243733,1.0661812399,-0.5013178484,-0.4488857617,0.0000000000
0.5951319100,-0.8549462942,0.6579268165,-0.7922087643,-1.9227237556,-0.5424334652,2.0224083768,0.3923047861,-1.0604889654,0.6520399369,-0.2958764181,-0.1306368273,0.0000000000
0.1076807875,-0.7915764442,0.5524826698,-0.6686412423,-1.4556794688,-0.5386722764,1.9143297369,0.3546417043,-1.1435407610,0.4381632143,-0.2463114194,0.3451650305,0.0000000000
0.0129499623,-0.7640570437,0.6128507105,-0.5045033209,-1.2434133869,-0.3983778396,1.8776074501,0.3059346100,-1.3038572839,0.2321667306,-0.0962969730,0.5678260610,0.0000000000
0.1635683888,-0.8376576214,0.6969410897,-0.4081265232,-1.0870201704,-0.0625643864,1.6906984773,0.1753688252,-1.3929907622,-0.0535528567,-0.1074770479,0.6333508309,0.0000000000
-0.1132460605,-0.7750500374,0.5758448390,-0.2419554853,-0.7640981287,-0.1041677404,1.5126908759,-0.0899482555,-1.3549055395,-0.0962848734,-0.1564175739,0.9548243738,0.0000000000
